0.9981662326388899	0.5033528645820382
0.9963324652777799	0.5067057291653847
0.9981662326388899	0.511165364582059
0.9926649305555603	0.5055989583320564
0.9963324652777799	0.5145182291654049
0.9926649305555603	0.5134114583320766
0.9908311631944506	0.5167643229154226
0.9908311631944506	0.5089518229154023
0.9981662326388899	0.518977864582079
0.9963324652777799	0.5223307291654249
0.9981662326388899	0.5267903645820993
0.9926649305555603	0.5212239583320969
0.987163628472231	0.507845052082074
0.985329861111121	0.5111979166654199
0.987163628472231	0.5156575520820943
0.9816623263889014	0.5100911458320919
0.9963324652777799	0.5301432291654457
0.9926649305555603	0.5290364583321173
0.9908311631944506	0.5323893229154636
0.9908311631944506	0.524576822915443
0.987163628472231	0.5312825520821353
0.985329861111121	0.526822916665461
0.9816623263889014	0.5257161458321329
0.987163628472231	0.523470052082115
0.985329861111121	0.5346354166654816
0.9816623263889014	0.5335286458321533
0.9798285590277916	0.5368815104154996
0.9798285590277916	0.5290690104154789
0.985329861111121	0.5190104166654406
0.9816623263889014	0.5179036458321122
0.9798285590277916	0.5212565104154586
0.9798285590277916	0.5134440104154379
0.9981662326388899	0.5346028645821199
0.9963324652777799	0.537955729165466
0.9981662326388899	0.5424153645821403
0.9926649305555603	0.536848958332138
0.9963324652777799	0.5457682291654866
0.9926649305555603	0.5446614583321583
0.9908311631944506	0.5480143229155047
0.9908311631944506	0.5402018229154839
0.9981662326388899	0.550227864582161
0.9963324652777799	0.5535807291655069
0.9981662326388899	0.5580403645821814
0.9926649305555603	0.5524739583321789
0.987163628472231	0.539095052082156
0.985329861111121	0.542447916665502
0.987163628472231	0.5469075520821762
0.9816623263889014	0.541341145832174
0.9761610243055721	0.51233723958211
0.974327256944462	0.515690104165456
0.9761610243055721	0.5201497395821303
0.9706597222222421	0.5145833333321279
0.974327256944462	0.5235026041654766
0.9706597222222421	0.5223958333321482
0.968825954861132	0.5257486979154946
0.968825954861132	0.517936197915474
0.9761610243055721	0.527962239582151
0.974327256944462	0.531315104165497
0.9761610243055721	0.5357747395821713
0.9706597222222421	0.530208333332169
0.9651584201389124	0.516829427082146
0.9633246527778027	0.5201822916654919
0.9651584201389124	0.5246419270821663
0.9596571180555831	0.519075520832164
0.9963324652777799	0.5613932291655277
0.9926649305555603	0.5602864583321994
